@dimension:3
0.232071, 0.413881, 0.101940
0.312577, 0.481107, 0.971532
0.541122, 0.631334, 0.822627
0.894415, 0.425226, 0.778467
0.694108, 0.873976, 0.911229
0.018124, 0.609805, 0.990809
0.520940, 0.438587, 0.336630
0.732708, 0.625899, 0.490643
0.239711, 0.815197, 0.017900
0.840602, 0.997426, 0.730955
0.159103, 0.036790, 0.331695
0.797597, 0.206405, 0.052770
0.912433, 0.266874, 0.357565
0.593842, 0.698809, 0.875280
0.834579, 0.774875, 0.328023
0.078755, 0.630655, 0.414677
0.468283, 0.439435, 0.586671
0.185839, 0.395208, 0.267296
0.440875, 0.789765, 0.584898
0.387728, 0.552170, 0.319176
0.387240, 0.342809, 0.597832
0.762998, 0.708030, 0.862890
0.589928, 0.916477, 0.222237
0.135175, 0.888980, 0.087083
0.603524, 0.422690, 0.155755
0.769907, 0.820694, 0.405418
0.865255, 0.341654, 0.176165
0.797151, 0.719841, 0.372313
0.462117, 0.806379, 0.808067
0.177466, 0.665741, 0.106689
0.120091, 0.375090, 0.143733
0.726729, 0.137940, 0.356044
0.030509, 0.769094, 0.166552
0.239477, 0.885178, 0.186046
0.872456, 0.375030, 0.129921
0.584729, 0.535713, 0.735255
0.428109, 0.234016, 0.101057
0.461783, 0.187359, 0.937691
0.780343, 0.217025, 0.540916
0.182675, 0.222433, 0.431611
0.079195, 0.026370, 0.204489
0.852019, 0.889199, 0.774078
0.923980, 0.334371, 0.774254
0.882684, 0.274414, 0.077072
0.354507, 0.199147, 0.064749
0.242355, 0.253306, 0.315901
0.348815, 0.529187, 0.039447
0.981155, 0.273567, 0.836344
0.431344, 0.600171, 0.081754
0.034202, 0.840170, 0.731996
0.650701, 0.337165, 0.735772
0.120490, 0.073030, 0.418969
0.606754, 0.717892, 0.614864
0.024475, 0.351409, 0.131948
0.651631, 0.955303, 0.783497
0.233750, 0.644644, 0.529836
0.960848, 0.966073, 0.787688
0.666738, 0.865998, 0.824243
0.055986, 0.949733, 0.161251
0.149951, 0.226759, 0.146564
0.299589, 0.186991, 0.753193
0.910161, 0.068557, 0.244219
0.585698, 0.826927, 0.164298
0.354684, 0.175625, 0.727109
0.524860, 0.319578, 0.155030
0.592804, 0.255358, 0.795378
0.914444, 0.067594, 0.045442
0.749471, 0.354813, 0.339397
0.242473, 0.239498, 0.238852
0.378692, 0.676966, 0.774492
0.881380, 0.350359, 0.481920
0.631810, 0.832689, 0.005983
0.559939, 0.887637, 0.511350
0.251366, 0.711630, 0.368762
0.781583, 0.063710, 0.775691
0.032324, 0.270381, 0.285242
0.058980, 0.277216, 0.170981
0.685537, 0.817393, 0.932277
0.785190, 0.685647, 0.672744
0.806486, 0.605291, 0.120522
0.605114, 0.147033, 0.190189
0.505761, 0.328267, 0.183717
0.726687, 0.428589, 0.297078
0.986527, 0.555737, 0.275222
0.654665, 0.949343, 0.603568
0.163417, 0.549714, 0.035626
0.762430, 0.160603, 0.257445
0.879355, 0.327293, 0.805482
0.728978, 0.926437, 0.624652
0.521562, 0.885468, 0.053914
0.140539, 0.040145, 0.714925
0.749356, 0.427303, 0.686782
0.741301, 0.050407, 0.192553
0.234446, 0.340707, 0.256562
0.045365, 0.445175, 0.056268
0.690032, 0.363387, 0.448314
0.814613, 0.205221, 0.156441
0.311273, 0.571500, 0.195137
0.665850, 0.933019, 0.252181
0.410657, 0.903918, 0.158183
0.577825, 0.499505, 0.185379
0.661175, 0.361977, 0.750271
0.812098, 0.935353, 0.481881
0.968337, 0.848237, 0.320399
0.953655, 0.077852, 0.465288
0.091071, 0.634122, 0.695254
0.126022, 0.058593, 0.772165
0.776073, 0.454283, 0.128593
0.254790, 0.259330, 0.564944
0.007160, 0.333550, 0.976279
0.315272, 0.779726, 0.849340
0.854510, 0.745100, 0.888872
0.279004, 0.217556, 0.458736
0.967677, 0.751651, 0.993632
0.970002, 0.822905, 0.568792
0.684573, 0.613201, 0.071901
0.434193, 0.474855, 0.885604
0.350602, 0.562159, 0.199970
0.889389, 0.959011, 0.095327
0.164633, 0.986790, 0.977182
0.496331, 0.836596, 0.672172
0.192206, 0.404060, 0.029287
0.226503, 0.832536, 0.434622
0.688106, 0.003424, 0.551856
0.042747, 0.452003, 0.813060
0.099991, 0.550276, 0.490036
0.041263, 0.501921, 0.789811
0.357494, 0.403561, 0.642761
0.884249, 0.570616, 0.336806
0.701211, 0.251253, 0.811325
0.941498, 0.764511, 0.142478
0.628309, 0.990210, 0.461207
0.501068, 0.457272, 0.364538
0.798550, 0.235068, 0.783635
0.547264, 0.872508, 0.241104
0.233095, 0.625288, 0.217962
0.290514, 0.670628, 0.238291
0.949490, 0.081349, 0.237916
0.661089, 0.915492, 0.673191
0.325240, 0.300671, 0.375528
0.493602, 0.968179, 0.185698
0.033335, 0.267439, 0.844322
0.518353, 0.956923, 0.008642
0.239710, 0.809460, 0.600701
0.981901, 0.806879, 0.212570
0.662019, 0.553086, 0.723858
0.873331, 0.076513, 0.945748
0.180233, 0.169276, 0.016208
0.406463, 0.428567, 0.922782
0.191809, 0.731203, 0.332663
0.061535, 0.226257, 0.694797
0.458333, 0.199104, 0.347877
0.775574, 0.072609, 0.339767
0.468169, 0.524597, 0.893735
0.009684, 0.760681, 0.771154
0.791552, 0.618739, 0.148946
0.332594, 0.914785, 0.783387
0.380568, 0.206403, 0.012410
0.572060, 0.610228, 0.098835
0.113198, 0.526285, 0.266194
0.929234, 0.643310, 0.116758
0.358541, 0.000424, 0.126387
0.179909, 0.737783, 0.922774
0.068465, 0.695662, 0.992785
0.735456, 0.814595, 0.898021
0.035181, 0.291167, 0.636521
0.015534, 0.079868, 0.337743
0.454315, 0.668135, 0.338367
0.934637, 0.446388, 0.447740
0.160896, 0.185076, 0.569988
0.794648, 0.642893, 0.104230
0.790374, 0.808868, 0.645731
0.809214, 0.460364, 0.335066
0.456910, 0.285179, 0.007014
0.888498, 0.992809, 0.145355
0.974711, 0.971165, 0.377191
0.442459, 0.404946, 0.930264
0.940549, 0.807703, 0.060047
0.205941, 0.251438, 0.913674
0.126105, 0.447414, 0.678822
0.962918, 0.754793, 0.805940
0.438241, 0.514656, 0.824411
0.871561, 0.326706, 0.953938
0.828161, 0.904255, 0.808641
0.835495, 0.163208, 0.031674
0.352940, 0.858445, 0.881152
0.523789, 0.316550, 0.254813
0.647737, 0.522294, 0.188090
0.222297, 0.148737, 0.821771
0.509939, 0.547509, 0.976539
0.684139, 0.329974, 0.874717
0.365753, 0.203437, 0.161701
0.712846, 0.795265, 0.015587
0.974821, 0.815355, 0.678513
0.769370, 0.804732, 0.136553
0.045297, 0.306978, 0.384200
0.252420, 0.416051, 0.576210
0.361186, 0.459641, 0.181803
0.555676, 0.248950, 0.104505
0.423443, 0.811769, 0.395575
0.431610, 0.075102, 0.232107
0.022906, 0.978000, 0.251934
0.258423, 0.319646, 0.288124
0.502233, 0.038300, 0.702828
0.422310, 0.759631, 0.117933
0.104314, 0.209153, 0.242178
0.289750, 0.822429, 0.570696
0.694282, 0.799027, 0.238783
0.218057, 0.886060, 0.016421
0.984116, 0.034585, 0.272506
0.009315, 0.552907, 0.707590
0.472856, 0.296549, 0.102205
0.752468, 0.736783, 0.115208
0.302312, 0.952350, 0.150072
0.258148, 0.700241, 0.950202
0.039282, 0.219034, 0.299686
0.828008, 0.333535, 0.722908
0.910919, 0.813025, 0.509969
0.047966, 0.160401, 0.866467
0.712660, 0.675713, 0.710922
0.471421, 0.166021, 0.321517
0.732496, 0.055932, 0.054733
0.894413, 0.392121, 0.373623
0.483595, 0.783918, 0.305814
0.820766, 0.611078, 0.393056
0.097143, 0.687637, 0.122842
0.601454, 0.642485, 0.250616
0.096994, 0.183379, 0.056005
0.277274, 0.149223, 0.988290
0.193431, 0.988217, 0.960496
0.051224, 0.920458, 0.144041
0.900945, 0.189664, 0.680285
0.557627, 0.041696, 0.777572
0.658416, 0.999982, 0.701651
0.647978, 0.569513, 0.798321
0.380143, 0.056858, 0.612185
0.998128, 0.541713, 0.572114
0.517304, 0.328480, 0.770041
0.076575, 0.989010, 0.298930
0.114330, 0.537443, 0.811978
0.907064, 0.017168, 0.537432
0.621398, 0.830384, 0.271967
0.948070, 0.206399, 0.955238
0.688517, 0.913349, 0.659621
0.248529, 0.029429, 0.605273
0.822478, 0.383066, 0.185154
0.875865, 0.663826, 0.924533
0.630642, 0.200539, 0.462862
0.322215, 0.460412, 0.141456
0.452911, 0.079552, 0.023357
0.560805, 0.452573, 0.387386
0.800814, 0.276341, 0.459724
0.579013, 0.470842, 0.444700
0.077957, 0.227270, 0.719467
0.082729, 0.434054, 0.145250
0.216048, 0.114792, 0.305240
0.171314, 0.279027, 0.611504
0.544839, 0.117175, 0.364691
0.365294, 0.499605, 0.860707
0.903180, 0.748457, 0.314811
0.032473, 0.776697, 0.946517
0.107360, 0.395463, 0.551090
0.175367, 0.385290, 0.569207
0.666195, 0.738643, 0.378039
0.705477, 0.947730, 0.493197
0.159120, 0.336947, 0.068946
0.772913, 0.356265, 0.741860
0.435147, 0.521995, 0.177186
0.969598, 0.040754, 0.946956
0.491281, 0.957829, 0.237606
0.439382, 0.692470, 0.335855
0.709121, 0.196473, 0.120165
0.607931, 0.502273, 0.699503
0.541321, 0.982350, 0.357376
0.425219, 0.652212, 0.726510
0.448918, 0.967300, 0.417050
0.360211, 0.067060, 0.075327
0.028968, 0.870832, 0.077194
0.400985, 0.357680, 0.522424
0.372101, 0.894381, 0.858738
0.810286, 0.469677, 0.860127
0.153050, 0.314299, 0.426394
0.404872, 0.688493, 0.497393
0.689257, 0.336865, 0.692217
0.092139, 0.579643, 0.055803
0.883181, 0.630488, 0.605793
0.556119, 0.689299, 0.054324
0.024332, 0.943235, 0.954536
0.893991, 0.309711, 0.304545
0.492117, 0.016235, 0.856456
0.456772, 0.961992, 0.198444
0.249053, 0.828999, 0.985834
0.910882, 0.200244, 0.495771
0.418054, 0.231022, 0.790079
0.865248, 0.223397, 0.640186
0.600733, 0.516348, 0.259356
0.988812, 0.962228, 0.162195
0.008773, 0.456083, 0.390298
0.738709, 0.488711, 0.759143
0.921424, 0.368019, 0.288851
0.710916, 0.358611, 0.180343
0.026403, 0.749494, 0.748972
0.977021, 0.793314, 0.236092
0.995229, 0.820193, 0.984973
0.438227, 0.286267, 0.288677
0.797049, 0.998557, 0.740415
0.161186, 0.048264, 0.178474
0.607780, 0.955118, 0.674049
0.744370, 0.627715, 0.997823
0.406355, 0.605508, 0.773487
0.999267, 0.686773, 0.597914
0.146591, 0.747445, 0.305379
0.512150, 0.705310, 0.140951
0.964697, 0.666816, 0.181485
0.221825, 0.220961, 0.698507
0.809584, 0.685826, 0.674031
0.443634, 0.156667, 0.107712
0.316386, 0.491643, 0.047793
0.262845, 0.631163, 0.954224
0.637371, 0.296615, 0.211866
0.837760, 0.237391, 0.824163
0.705068, 0.080584, 0.370982
0.092030, 0.741143, 0.382453
0.881339, 0.669347, 0.721285
0.634699, 0.391460, 0.264820
0.826340, 0.300357, 0.098011
0.274612, 0.409290, 0.935489
0.765967, 0.614118, 0.483493
0.068151, 0.408057, 0.221586
0.201307, 0.364366, 0.893684
0.143469, 0.289827, 0.129699
0.853601, 0.473670, 0.965162
0.481516, 0.846786, 0.936485
0.505538, 0.579968, 0.527766
0.158517, 0.203607, 0.018530
0.425500, 0.383604, 0.238643
0.868425, 0.611304, 0.186591
0.041510, 0.654569, 0.345587
0.274635, 0.787609, 0.340630
0.971637, 0.302845, 0.918982
0.336259, 0.497761, 0.863135
0.710269, 0.484263, 0.000608
0.211479, 0.323693, 0.310950
0.135578, 0.651315, 0.655239
0.604140, 0.775928, 0.023405
0.360057, 0.486111, 0.069705
0.528236, 0.064927, 0.228709
0.916355, 0.172323, 0.231554
0.720569, 0.609929, 0.077632
0.756770, 0.041697, 0.807806
0.788892, 0.903342, 0.467111
0.727816, 0.408849, 0.531673
0.834544, 0.178874, 0.330842
0.466654, 0.047158, 0.591246
0.069367, 0.850777, 0.001888
0.726645, 0.727104, 0.433589
0.325893, 0.285763, 0.814965
0.123835, 0.293347, 0.280130
0.147265, 0.090757, 0.360918
0.953585, 0.905666, 0.524606
0.059545, 0.769264, 0.015037
0.732849, 0.998244, 0.488061
0.836185, 0.760486, 0.488439
0.187080, 0.255582, 0.561661
0.844233, 0.016794, 0.248428
0.327131, 0.084050, 0.620058
0.310171, 0.048879, 0.501165
0.083442, 0.417697, 0.228001
0.018129, 0.692991, 0.105959
0.849910, 0.430840, 0.119596
0.049900, 0.663125, 0.143719
0.481208, 0.665988, 0.261481
0.717221, 0.328089, 0.197918
0.402821, 0.220145, 0.978498
0.621618, 0.531357, 0.518913
0.370856, 0.974034, 0.590302
0.203344, 0.606688, 0.601257
0.329403, 0.279526, 0.985187
0.033583, 0.430762, 0.817640
0.081153, 0.939751, 0.401023
0.987428, 0.710546, 0.154351
0.177246, 0.974496, 0.361213
0.914721, 0.709570, 0.738346
0.378171, 0.921059, 0.243251
0.315068, 0.342267, 0.479721
0.662922, 0.727407, 0.526692
0.119981, 0.516445, 0.892116
0.796788, 0.611360, 0.128667
0.508144, 0.378413, 0.979267
0.532537, 0.342785, 0.195173
0.275336, 0.569809, 0.772253
0.248330, 0.685299, 0.823777
0.224357, 0.768196, 0.072280
0.805139, 0.969764, 0.819663
0.069392, 0.273033, 0.860171
0.900594, 0.277671, 0.824349
0.830873, 0.483941, 0.603035
0.202819, 0.779162, 0.367717
0.218788, 0.164076, 0.629998
0.369181, 0.820197, 0.047326
0.399785, 0.193869, 0.354278
0.353629, 0.446394, 0.544873
0.676385, 0.002730, 0.876776
0.968831, 0.145355, 0.974962
0.180375, 0.556561, 0.119263
0.453498, 0.936958, 0.445977
0.531374, 0.797532, 0.116114
0.523504, 0.534998, 0.716996
0.553721, 0.389594, 0.913324
0.231573, 0.052282, 0.707542
0.653608, 0.183962, 0.848288
0.173959, 0.727905, 0.905502
0.765976, 0.751518, 0.760902
0.475187, 0.469773, 0.483206
0.248782, 0.279648, 0.042653
0.871170, 0.758309, 0.892172
0.727429, 0.901286, 0.913135
0.053981, 0.263380, 0.635072
0.654895, 0.825133, 0.010088
0.542285, 0.185345, 0.092472
0.168602, 0.689534, 0.000262
0.404047, 0.812606, 0.471300
0.143586, 0.247069, 0.494371
0.899392, 0.074611, 0.994196
0.451711, 0.905543, 0.461474
0.988599, 0.383464, 0.877811
0.363093, 0.510259, 0.915647
0.271577, 0.397054, 0.290061
0.053927, 0.347492, 0.293877
0.186460, 0.834795, 0.391362
0.624546, 0.742088, 0.270115
0.827412, 0.318694, 0.286142
0.183689, 0.262012, 0.635494
0.742283, 0.552244, 0.566550
0.011452, 0.474666, 0.714508
0.738064, 0.642106, 0.880867
0.727367, 0.856935, 0.510685
0.079788, 0.989777, 0.174912
0.741072, 0.191545, 0.302269
0.229890, 0.765311, 0.575251
0.247913, 0.673749, 0.697833
0.483466, 0.618807, 0.297489
0.897618, 0.262633, 0.066197
0.570960, 0.123874, 0.950973
0.005854, 0.395674, 0.085393
0.193576, 0.437135, 0.923632
0.490171, 0.298638, 0.209231
0.544103, 0.732345, 0.523382
0.478792, 0.056993, 0.878631
0.157734, 0.042573, 0.522468
0.114353, 0.938208, 0.467495
0.188797, 0.114473, 0.949358
0.864452, 0.844047, 0.897524
0.679123, 0.025522, 0.946120
0.442682, 0.155828, 0.993685
0.858475, 0.387229, 0.151783
0.023499, 0.948294, 0.975610
0.080159, 0.234108, 0.651484
0.492228, 0.868502, 0.904776
0.568376, 0.688714, 0.220522
0.319681, 0.878318, 0.898375
0.991252, 0.967926, 0.932450
0.690831, 0.799487, 0.971478
0.630414, 0.368154, 0.564915
0.530463, 0.498412, 0.811709
0.394387, 0.460062, 0.264260
0.413981, 0.774060, 0.624089
0.069405, 0.489518, 0.326929
0.699411, 0.998971, 0.698903
0.460926, 0.785071, 0.679968
0.220701, 0.319356, 0.418682
0.795055, 0.496515, 0.929147
0.171468, 0.857245, 0.710438
0.339314, 0.854184, 0.277410
0.433169, 0.266391, 0.227791
0.480266, 0.825088, 0.253692
0.809674, 0.197771, 0.933172
0.813408, 0.941053, 0.279239
0.165756, 0.852871, 0.206986
0.818303, 0.212958, 0.186566
0.608625, 0.167969, 0.059611
0.877188, 0.898940, 0.489075
0.886870, 0.616490, 0.355479
0.537491, 0.614353, 0.424180
0.186010, 0.266257, 0.984112
0.964085, 0.380110, 0.516572
0.032519, 0.540316, 0.088506
0.518646, 0.888835, 0.650445
0.023177, 0.528494, 0.399632
0.616512, 0.724500, 0.675740
0.160899, 0.236550, 0.694021
0.410852, 0.184811, 0.114350
0.884942, 0.221309, 0.538974
0.541675, 0.935540, 0.628230
0.658389, 0.544261, 0.387785
0.505672, 0.830981, 0.294854
0.605682, 0.695900, 0.998587
0.247713, 0.309075, 0.629644
0.421375, 0.047342, 0.670617
0.059028, 0.076453, 0.941444
0.856645, 0.627516, 0.655329
0.116257, 0.928900, 0.016495
0.234746, 0.378517, 0.736177
0.924446, 0.159144, 0.728688
0.061394, 0.841711, 0.629968
0.873161, 0.218260, 0.293215
0.071724, 0.471896, 0.158967
0.759943, 0.358368, 0.097264
0.710026, 0.408062, 0.305947
0.047125, 0.034134, 0.683456
0.841521, 0.450897, 0.223617
0.336384, 0.609628, 0.019888
0.250410, 0.635861, 0.911951
0.158318, 0.842932, 0.166150
0.477728, 0.182356, 0.855829
0.917979, 0.464923, 0.961709
0.447658, 0.786281, 0.019504
0.806803, 0.944127, 0.938081
0.331702, 0.921026, 0.688862
0.704307, 0.283664, 0.538976
0.562893, 0.534484, 0.074258
0.058897, 0.876241, 0.986139
0.043627, 0.233228, 0.867410
0.558123, 0.370033, 0.136371
0.994766, 0.034067, 0.564136
0.438599, 0.533322, 0.540400
0.498857, 0.285759, 0.745921
0.697468, 0.343194, 0.068666
0.074697, 0.432816, 0.333314
0.009053, 0.152773, 0.663878
0.804217, 0.478029, 0.238754
0.737690, 0.359700, 0.472955
0.956319, 0.847087, 0.995568
0.504861, 0.194315, 0.852793
0.892289, 0.706037, 0.364120
0.761455, 0.769783, 0.746972
0.363845, 0.145454, 0.650799
0.972336, 0.057387, 0.496061
