@dimension:4
0.472974, 0.268466, 0.100230, 0.558238
0.306722, 0.082812, 0.820981, 0.219762
0.546405, 0.421970, 0.052916, 0.366642
0.149556, 0.585709, 0.019511, 0.914651
0.534847, 0.179421, 0.530520, 0.453558
0.946450, 0.979118, 0.039462, 0.243448
0.630999, 0.193112, 0.631865, 0.761366
0.279924, 0.687470, 0.312291, 0.671741
0.948416, 0.025790, 0.456066, 0.093099
0.722742, 0.132206, 0.979034, 0.618350
0.611877, 0.816594, 0.502157, 0.756896
0.152313, 0.918512, 0.432181, 0.670919
0.135696, 0.641185, 0.400950, 0.768518
0.489270, 0.159051, 0.171100, 0.673873
0.781698, 0.998013, 0.603106, 0.398915
0.567786, 0.773503, 0.259799, 0.448203
0.943485, 0.150832, 0.036011, 0.237733
0.580379, 0.432870, 0.239005, 0.956510
0.067474, 0.033095, 0.227232, 0.091949
0.382876, 0.999320, 0.577672, 0.938952
0.967232, 0.267912, 0.798316, 0.293207
0.935107, 0.348266, 0.312463, 0.563240
0.373472, 0.945707, 0.499205, 0.145565
0.507886, 0.047934, 0.621869, 0.751265
0.510440, 0.960135, 0.997316, 0.889809
0.025980, 0.640349, 0.346810, 0.837763
0.276781, 0.853851, 0.666655, 0.466698
0.788488, 0.113614, 0.516696, 0.108573
0.780150, 0.978693, 0.887241, 0.857300
0.640047, 0.266252, 0.898749, 0.281430
0.992861, 0.019584, 0.140260, 0.352471
0.972877, 0.141179, 0.802937, 0.955029
0.166017, 0.254124, 0.060602, 0.538503
0.618447, 0.235731, 0.934567, 0.272433
0.779518, 0.362567, 0.665287, 0.484377
0.916698, 0.950461, 0.396700, 0.329498
0.874477, 0.334108, 0.353404, 0.658447
0.518487, 0.211653, 0.256179, 0.599403
0.160567, 0.645196, 0.809727, 0.078543
0.064311, 0.880762, 0.968250, 0.371370
0.613626, 0.206935, 0.963358, 0.156519
0.616774, 0.126864, 0.207722, 0.177055
0.770357, 0.396134, 0.828998, 0.969610
0.233048, 0.830411, 0.714047, 0.991571
0.328629, 0.266590, 0.578690, 0.041948
0.021812, 0.600926, 0.766209, 0.668193
0.320827, 0.136258, 0.093694, 0.716100
0.497743, 0.569654, 0.174751, 0.040286
0.079311, 0.972843, 0.573165, 0.184887
0.387560, 0.715393, 0.606334, 0.659736
0.181392, 0.653891, 0.940485, 0.728259
0.842155, 0.097483, 0.390642, 0.525222
0.399290, 0.865767, 0.941613, 0.685439
0.171813, 0.665405, 0.454540, 0.450259
0.500638, 0.229009, 0.957241, 0.346288
0.063526, 0.684040, 0.659874, 0.499954
0.723628, 0.017185, 0.829841, 0.136238
0.756432, 0.358196, 0.197594, 0.959519
0.636189, 0.432069, 0.785664, 0.655599
0.653148, 0.463922, 0.132534, 0.505671
0.816674, 0.843777, 0.359153, 0.283459
0.100077, 0.990320, 0.311517, 0.664941
0.667545, 0.428728, 0.628819, 0.565899
0.071800, 0.743626, 0.128776, 0.335562
0.794255, 0.043972, 0.045090, 0.828885
0.070385, 0.957999, 0.086874, 0.086533
0.366068, 0.502883, 0.949573, 0.477848
0.183144, 0.096754, 0.151782, 0.995199
0.307652, 0.706765, 0.601282, 0.747777
0.895066, 0.378895, 0.093685, 0.568972
0.718864, 0.945202, 0.010921, 0.548989
0.865567, 0.581103, 0.595353, 0.091753
0.095809, 0.259838, 0.097956, 0.342194
0.260286, 0.628613, 0.106550, 0.790987
0.123952, 0.266664, 0.823419, 0.206388
0.759070, 0.693858, 0.665948, 0.594064
0.437723, 0.817423, 0.431968, 0.078349
0.818653, 0.107717, 0.396293, 0.492460
0.778133, 0.080692, 0.184657, 0.527516
0.962903, 0.505374, 0.828170, 0.052228
0.793602, 0.065322, 0.861252, 0.061832
0.214276, 0.331004, 0.176354, 0.980934
0.555133, 0.128592, 0.253084, 0.584093
0.842983, 0.021431, 0.190292, 0.243176
0.059546, 0.787217, 0.762723, 0.091458
0.141647, 0.656103, 0.128558, 0.680836
0.804099, 0.493035, 0.441085, 0.315427
0.385390, 0.251297, 0.556849, 0.968121
0.216293, 0.236745, 0.969810, 0.604381
0.837258, 0.796268, 0.874299, 0.340420
0.439448, 0.799838, 0.880575, 0.817369
0.520939, 0.422121, 0.581123, 0.939110
0.626022, 0.548376, 0.549583, 0.833325
0.686535, 0.600964, 0.403572, 0.842584
0.307056, 0.685702, 0.591974, 0.314316
0.717198, 0.954466, 0.715450, 0.560345
0.721497, 0.203352, 0.729022, 0.668424
0.196194, 0.439738, 0.669875, 0.584625
0.785158, 0.152030, 0.163273, 0.124408
0.921996, 0.984740, 0.529872, 0.551011
0.836063, 0.718218, 0.097236, 0.245069
0.879607, 0.549360, 0.101438, 0.865326
0.537155, 0.967917, 0.776932, 0.903443
0.166129, 0.134707, 0.012639, 0.430163
0.741346, 0.809675, 0.199532, 0.529174
0.824605, 0.137333, 0.151867, 0.431572
0.437910, 0.951548, 0.659994, 0.518860
0.474533, 0.477309, 0.135172, 0.838336
0.906056, 0.081484, 0.497687, 0.618961
0.885012, 0.394983, 0.471835, 0.138213
0.943924, 0.534221, 0.653808, 0.543087
0.656186, 0.511877, 0.116428, 0.800402
0.362503, 0.583065, 0.570570, 0.568351
0.268869, 0.875877, 0.872172, 0.591991
0.599924, 0.925701, 0.259489, 0.234714
0.835140, 0.199084, 0.002531, 0.539134
0.232162, 0.944046, 0.581051, 0.731541
0.003000, 0.425188, 0.127477, 0.512428
0.378881, 0.851905, 0.972083, 0.803645
0.866677, 0.232656, 0.242846, 0.516238
0.413405, 0.091487, 0.624119, 0.566129
0.929856, 0.085518, 0.305984, 0.669995
0.600541, 0.288628, 0.970921, 0.264254
0.309420, 0.429210, 0.736985, 0.503642
0.719226, 0.032200, 0.183338, 0.366353
0.298921, 0.963836, 0.197315, 0.277237
0.523677, 0.435959, 0.171238, 0.000472
0.940744, 0.081379, 0.738374, 0.844951
0.097820, 0.055877, 0.126236, 0.645841
0.643512, 0.497922, 0.576850, 0.122929
0.073680, 0.347351, 0.923379, 0.231961
0.561176, 0.687504, 0.887075, 0.069978
0.114489, 0.208779, 0.947516, 0.893662
0.773446, 0.314742, 0.865671, 0.334014
0.771452, 0.793792, 0.259106, 0.801837
0.481714, 0.160111, 0.985247, 0.041111
0.947919, 0.668793, 0.405886, 0.730060
0.111875, 0.276097, 0.359873, 0.377156
0.867205, 0.114442, 0.427872, 0.238552
0.350218, 0.121933, 0.332560, 0.337018
0.269253, 0.328868, 0.277714, 0.536642
0.348048, 0.635525, 0.268841, 0.414630
0.692628, 0.992328, 0.054399, 0.288564
0.899843, 0.660257, 0.943051, 0.865406
0.876709, 0.844198, 0.428274, 0.001373
0.073718, 0.970079, 0.122106, 0.236237
0.434873, 0.911051, 0.031613, 0.316001
0.022280, 0.465199, 0.591860, 0.386963
0.695339, 0.565401, 0.699362, 0.169391
0.956435, 0.807984, 0.788387, 0.418337
0.984868, 0.684127, 0.116424, 0.734630
0.918931, 0.475937, 0.074861, 0.192487
0.135867, 0.512923, 0.693091, 0.784997
0.440827, 0.974242, 0.084298, 0.801945
0.291123, 0.907503, 0.402106, 0.199711
0.536605, 0.718917, 0.838887, 0.179411
0.365126, 0.665481, 0.739176, 0.325880
0.069434, 0.978963, 0.437124, 0.745050
0.060921, 0.896396, 0.730521, 0.861279
0.521631, 0.059329, 0.143682, 0.871604
0.056132, 0.407330, 0.999795, 0.555200
0.247935, 0.050620, 0.768483, 0.902151
0.457260, 0.171039, 0.658276, 0.649082
0.117773, 0.410087, 0.325585, 0.110013
0.981835, 0.700950, 0.870803, 0.585150
0.620245, 0.451073, 0.188629, 0.295884
0.930336, 0.163717, 0.585536, 0.104642
0.717759, 0.377438, 0.606987, 0.635084
0.856283, 0.555497, 0.246238, 0.527480
0.351898, 0.350254, 0.720666, 0.236429
0.655377, 0.921645, 0.088064, 0.093386
0.543872, 0.856617, 0.169164, 0.144766
0.090562, 0.083924, 0.503236, 0.889999
0.210568, 0.024033, 0.930438, 0.869693
0.929520, 0.441563, 0.356216, 0.914315
0.892505, 0.326437, 0.429537, 0.227449
0.734310, 0.543327, 0.693849, 0.514469
0.680175, 0.696712, 0.644120, 0.722087
0.123298, 0.270107, 0.681122, 0.614358
0.511459, 0.095423, 0.776810, 0.850383
0.384317, 0.212956, 0.158132, 0.731841
0.053834, 0.783681, 0.333814, 0.420216
0.575984, 0.571353, 0.732648, 0.616188
0.274444, 0.574673, 0.527077, 0.585532
0.040137, 0.583309, 0.678373, 0.412600
0.567513, 0.194670, 0.813771, 0.043242
0.766503, 0.613050, 0.526131, 0.690928
0.420046, 0.712042, 0.290849, 0.299071
0.480163, 0.095421, 0.744824, 0.255443
0.225365, 0.709867, 0.738433, 0.845647
0.782487, 0.263584, 0.049404, 0.330351
0.202994, 0.716641, 0.577279, 0.319972
0.776741, 0.689983, 0.539544, 0.123045
0.020372, 0.399085, 0.413195, 0.572525
0.419974, 0.500716, 0.529689, 0.485328
0.905994, 0.046251, 0.336760, 0.924968
0.938812, 0.608654, 0.645464, 0.311603
0.113500, 0.602139, 0.150997, 0.805787
0.855570, 0.570720, 0.090508, 0.162627
0.269429, 0.298286, 0.292989, 0.263147
0.711901, 0.918606, 0.011644, 0.706558
0.112584, 0.200259, 0.755434, 0.578789
0.704402, 0.884156, 0.016651, 0.851281
0.486462, 0.974309, 0.212501, 0.500257
0.820739, 0.158620, 0.930448, 0.042257
0.206211, 0.783312, 0.132974, 0.899133
0.723604, 0.613180, 0.717679, 0.033901
0.777972, 0.380633, 0.305436, 0.469385
0.960640, 0.472303, 0.003683, 0.894857
0.860606, 0.201790, 0.485617, 0.762609
0.162994, 0.441421, 0.971083, 0.984152
0.636934, 0.946833, 0.417332, 0.101660
0.605251, 0.447673, 0.038392, 0.246274
0.121047, 0.440826, 0.969100, 0.663972
0.369248, 0.957987, 0.879428, 0.545921
0.291398, 0.522486, 0.421178, 0.745655
0.218546, 0.108569, 0.721249, 0.025299
0.201586, 0.056407, 0.033818, 0.379416
0.840968, 0.145571, 0.608111, 0.520849
0.903625, 0.224854, 0.127682, 0.951476
0.450671, 0.431374, 0.095753, 0.317574
0.474414, 0.483823, 0.619003, 0.584298
0.296353, 0.807374, 0.527500, 0.696587
0.537520, 0.090266, 0.105539, 0.790047
0.322129, 0.027051, 0.653247, 0.116178
0.601140, 0.367661, 0.280625, 0.466336
0.708815, 0.060567, 0.945914, 0.971742
0.067551, 0.322528, 0.735518, 0.846807
0.285361, 0.065520, 0.198416, 0.774696
0.323660, 0.747256, 0.126387, 0.177984
0.379487, 0.043865, 0.240533, 0.634922
0.128825, 0.162481, 0.813875, 0.791105
0.100729, 0.949656, 0.860094, 0.598059
0.575129, 0.186181, 0.148067, 0.565386
0.444613, 0.614387, 0.003198, 0.746190
0.214809, 0.296822, 0.682611, 0.637593
0.018414, 0.480867, 0.926309, 0.473026
0.152845, 0.870290, 0.959646, 0.771630
0.780640, 0.209036, 0.261395, 0.259411
0.915830, 0.350158, 0.101398, 0.199600
0.669820, 0.668000, 0.079411, 0.656694
0.059822, 0.425562, 0.422093, 0.119289
0.894232, 0.355959, 0.604091, 0.954903
0.051739, 0.583733, 0.794022, 0.122664
0.614794, 0.849463, 0.925586, 0.326900
0.214074, 0.946114, 0.346058, 0.190295
0.290377, 0.363946, 0.842916, 0.881669
0.210667, 0.684499, 0.382184, 0.361666
0.517459, 0.936954, 0.394064, 0.041225
0.867430, 0.889789, 0.678418, 0.178715
0.670057, 0.644054, 0.616535, 0.095345
0.462293, 0.763486, 0.914401, 0.336799
0.572937, 0.346905, 0.440094, 0.665836
0.709490, 0.401414, 0.567049, 0.397501
0.793115, 0.884504, 0.858222, 0.130200
0.276528, 0.598176, 0.547436, 0.761096
0.734103, 0.067832, 0.050579, 0.081015
0.622841, 0.085759, 0.343451, 0.384142
0.274155, 0.718685, 0.933357, 0.929296
0.686033, 0.159348, 0.166828, 0.874800
0.770962, 0.550222, 0.586091, 0.426732
0.087208, 0.699574, 0.741573, 0.617540
0.989588, 0.009451, 0.835741, 0.307325
0.211261, 0.660279, 0.313849, 0.862733
0.945664, 0.770148, 0.874448, 0.849703
0.953545, 0.222635, 0.827222, 0.116261
0.996300, 0.819927, 0.507781, 0.273453
0.927625, 0.600958, 0.307379, 0.111630
0.162041, 0.416930, 0.349859, 0.086957
0.491821, 0.028231, 0.483325, 0.249961
0.097463, 0.056722, 0.333953, 0.742613
0.099238, 0.894661, 0.572795, 0.966218
0.223395, 0.594088, 0.843161, 0.001000
0.810079, 0.989784, 0.292620, 0.069405
0.495591, 0.400253, 0.049141, 0.911473
0.126279, 0.373255, 0.291693, 0.478988
0.354712, 0.641043, 0.016295, 0.862160
0.325624, 0.757105, 0.657696, 0.904595
0.522361, 0.313107, 0.384729, 0.146987
0.402285, 0.202015, 0.273666, 0.498986
0.450595, 0.150424, 0.174430, 0.638886
0.748672, 0.937309, 0.350018, 0.744918
0.829279, 0.685334, 0.406529, 0.528062
0.140487, 0.161103, 0.653637, 0.670778
0.761786, 0.336210, 0.683411, 0.093203
0.465284, 0.020736, 0.504020, 0.070223
0.237287, 0.079430, 0.985957, 0.986107
0.497072, 0.291793, 0.169734, 0.726160
0.570008, 0.121594, 0.633993, 0.516565
0.899635, 0.160211, 0.665740, 0.098056
0.033911, 0.942420, 0.252638, 0.084466
0.625957, 0.465832, 0.242727, 0.505159
0.200288, 0.236685, 0.968920, 0.631269
0.739419, 0.406847, 0.870608, 0.306958
0.044614, 0.827792, 0.701121, 0.746986
0.590755, 0.820546, 0.915905, 0.615611
0.577901, 0.779751, 0.268301, 0.335385
0.809207, 0.347735, 0.374757, 0.540718
0.851131, 0.953701, 0.846848, 0.973737
0.603214, 0.220135, 0.805700, 0.398793
0.521448, 0.982650, 0.403021, 0.574159
0.892220, 0.549261, 0.421343, 0.516808
0.987034, 0.085447, 0.101310, 0.715955
0.051322, 0.567072, 0.773902, 0.971498
0.966870, 0.177666, 0.037716, 0.899635
0.161948, 0.867129, 0.842438, 0.854240
0.216747, 0.861577, 0.528371, 0.333925
0.269634, 0.744549, 0.642620, 0.510722
0.710992, 0.643928, 0.499752, 0.332861
0.402010, 0.579605, 0.425233, 0.883591
0.509678, 0.164664, 0.499801, 0.147657
0.669596, 0.894094, 0.031817, 0.747910
0.131608, 0.932613, 0.426609, 0.017172
0.612299, 0.911879, 0.950897, 0.719129
0.399463, 0.769976, 0.984037, 0.708399
0.062767, 0.931863, 0.829402, 0.766444
0.619774, 0.539287, 0.797067, 0.297203
0.090873, 0.304675, 0.678648, 0.043486
0.871371, 0.130628, 0.472780, 0.015920
0.573931, 0.053598, 0.815697, 0.412150
0.010653, 0.041799, 0.516451, 0.987261
0.901678, 0.505262, 0.938321, 0.359449
0.265241, 0.900666, 0.490900, 0.549191
0.256709, 0.510092, 0.114644, 0.817965
0.541478, 0.618396, 0.389028, 0.387419
0.355046, 0.256346, 0.406220, 0.346755
0.915527, 0.258439, 0.589499, 0.711059
0.773743, 0.294848, 0.517174, 0.135054
0.857998, 0.373371, 0.244387, 0.420205
0.393810, 0.766259, 0.507563, 0.617067
0.051458, 0.861693, 0.469546, 0.651518
0.057698, 0.736770, 0.900515, 0.957707
0.187152, 0.459653, 0.387292, 0.211842
0.422290, 0.422369, 0.760029, 0.804165
0.599018, 0.703616, 0.681533, 0.528783
0.253452, 0.774265, 0.078062, 0.983757
0.008336, 0.096400, 0.200462, 0.161877
0.664154, 0.432098, 0.271376, 0.022269
0.275049, 0.749759, 0.200055, 0.331734
0.452601, 0.866971, 0.173396, 0.259274
0.622508, 0.489787, 0.851862, 0.244693
0.550077, 0.152426, 0.830745, 0.323034
0.230502, 0.039729, 0.725837, 0.136864
0.273687, 0.863272, 0.008482, 0.555751
0.503470, 0.822718, 0.422959, 0.676015
0.787129, 0.275424, 0.044813, 0.173033
0.160983, 0.641062, 0.333943, 0.586368
0.078836, 0.990009, 0.081561, 0.801090
0.922199, 0.395370, 0.987953, 0.527554
0.601104, 0.754309, 0.664168, 0.677236
0.297977, 0.092171, 0.114481, 0.085169
0.439690, 0.863203, 0.853263, 0.788994
0.624282, 0.311345, 0.782114, 0.986358
0.719508, 0.770026, 0.819533, 0.893434
0.953333, 0.668047, 0.863065, 0.535421
0.820733, 0.063272, 0.405575, 0.502616
0.471653, 0.080059, 0.553207, 0.754573
0.114758, 0.745068, 0.354128, 0.828091
0.728311, 0.729822, 0.113414, 0.146286
0.623184, 0.859357, 0.216680, 0.741984
0.521626, 0.970163, 0.533662, 0.260169
0.655179, 0.590194, 0.397785, 0.575888
0.942216, 0.826668, 0.812320, 0.662982
0.746533, 0.982851, 0.778221, 0.560674
0.243470, 0.005154, 0.620150, 0.855504
0.448223, 0.283243, 0.469291, 0.374258
0.157260, 0.071690, 0.889066, 0.539884
0.831599, 0.683044, 0.921094, 0.819420
0.995493, 0.250482, 0.843783, 0.454173
0.283745, 0.904294, 0.461572, 0.638546
0.048422, 0.836230, 0.525255, 0.966483
0.672349, 0.170523, 0.977800, 0.879043
0.075556, 0.871966, 0.134020, 0.469762
0.292564, 0.119801, 0.489605, 0.784090
0.194034, 0.131489, 0.932365, 0.261791
0.920136, 0.728882, 0.326876, 0.799973
0.150206, 0.512855, 0.553165, 0.043078
0.014438, 0.665227, 0.470635, 0.958538
0.148682, 0.903762, 0.522003, 0.310031
0.692014, 0.685493, 0.074295, 0.682369
0.571058, 0.772921, 0.489086, 0.069662
0.813070, 0.273384, 0.769972, 0.925950
0.434935, 0.960066, 0.830584, 0.630966
0.651363, 0.454632, 0.005358, 0.059142
0.006529, 0.738454, 0.196362, 0.253850
0.449282, 0.079116, 0.695794, 0.202052
0.879982, 0.862971, 0.950511, 0.234794
0.185079, 0.626010, 0.342135, 0.265789
0.121874, 0.338259, 0.118724, 0.391094
0.122857, 0.864037, 0.866815, 0.564781
0.267570, 0.056962, 0.355666, 0.671193
0.739338, 0.062002, 0.074782, 0.866419
0.899195, 0.769551, 0.849339, 0.835359
0.872132, 0.922649, 0.962131, 0.536126
0.665607, 0.849501, 0.569689, 0.755327
0.776486, 0.393322, 0.556929, 0.312371
0.015247, 0.251280, 0.257819, 0.172312
0.048143, 0.132504, 0.999203, 0.611790
0.356562, 0.733166, 0.317225, 0.594252
0.592071, 0.939094, 0.356630, 0.886170
0.858787, 0.637134, 0.305456, 0.806811
0.080838, 0.640165, 0.245470, 0.621531
0.066965, 0.483374, 0.059020, 0.947850
0.512510, 0.749990, 0.088548, 0.224084
0.178907, 0.891766, 0.911468, 0.036205
0.504851, 0.030040, 0.874620, 0.736576
0.639768, 0.579807, 0.808134, 0.303289
0.376565, 0.932287, 0.941569, 0.942192
0.422687, 0.094772, 0.827461, 0.144024
0.603590, 0.542941, 0.211674, 0.604515
0.083277, 0.642247, 0.245268, 0.213930
0.514008, 0.926090, 0.791580, 0.092681
0.682782, 0.524091, 0.390823, 0.568983
0.892014, 0.087227, 0.023069, 0.724508
0.807927, 0.834141, 0.410442, 0.294749
0.849492, 0.405468, 0.697918, 0.910010
0.537603, 0.501987, 0.891764, 0.878065
0.632926, 0.581336, 0.511276, 0.024051
0.218769, 0.853346, 0.185195, 0.571074
0.034009, 0.589699, 0.063211, 0.381471
0.388424, 0.248428, 0.334347, 0.361890
0.288165, 0.185593, 0.260271, 0.381535
0.458579, 0.330966, 0.539287, 0.804979
0.281907, 0.007854, 0.999959, 0.306325
0.411224, 0.433478, 0.462857, 0.241446
0.990438, 0.294531, 0.183550, 0.921661
0.364554, 0.060366, 0.568695, 0.048478
0.770128, 0.534901, 0.082764, 0.016641
0.686662, 0.720627, 0.571962, 0.965626
0.274185, 0.233214, 0.622163, 0.689994
0.721656, 0.875837, 0.200615, 0.729004
0.374043, 0.533831, 0.101149, 0.003813
0.077757, 0.854324, 0.615835, 0.345812
0.069399, 0.383408, 0.937598, 0.202453
0.620482, 0.440698, 0.812278, 0.954164
0.632137, 0.320031, 0.753073, 0.897516
0.547883, 0.268353, 0.200472, 0.338620
0.182023, 0.267089, 0.967306, 0.504791
0.030354, 0.158327, 0.001956, 0.882467
0.622270, 0.494386, 0.153326, 0.949686
0.364480, 0.813891, 0.071328, 0.811233
0.398217, 0.828067, 0.328994, 0.408795
0.618665, 0.899255, 0.773197, 0.123752
0.906272, 0.706400, 0.460408, 0.069227
0.490664, 0.598033, 0.141289, 0.651971
0.678242, 0.212623, 0.558342, 0.049811
0.178987, 0.238340, 0.777144, 0.465521
0.011949, 0.829840, 0.116383, 0.045064
0.387493, 0.602209, 0.329038, 0.136733
0.079878, 0.505877, 0.280617, 0.337271
0.519151, 0.373198, 0.346588, 0.107230
0.211609, 0.509762, 0.577472, 0.569778
0.264814, 0.732760, 0.503024, 0.325174
0.194985, 0.111432, 0.840498, 0.253491
0.428699, 0.136368, 0.945194, 0.873717
0.560026, 0.348663, 0.985640, 0.652914
0.518258, 0.356642, 0.082487, 0.352665
0.241036, 0.085366, 0.740195, 0.453068
0.707318, 0.888028, 0.092575, 0.903567
0.249485, 0.099297, 0.882592, 0.719330
0.781644, 0.088197, 0.335234, 0.280210
0.489950, 0.582154, 0.254389, 0.511568
0.920149, 0.943654, 0.986858, 0.121225
0.427126, 0.711384, 0.231156, 0.041436
0.419999, 0.917196, 0.313085, 0.022549
0.972765, 0.254790, 0.249860, 0.404220
0.724720, 0.366890, 0.327921, 0.374657
0.855740, 0.423032, 0.905859, 0.766696
0.851359, 0.785194, 0.749487, 0.626482
0.279099, 0.814417, 0.902877, 0.655197
0.889968, 0.689684, 0.526544, 0.618219
0.410163, 0.606034, 0.612917, 0.301783
0.073084, 0.320214, 0.840748, 0.448770
0.470806, 0.835699, 0.596511, 0.554728
0.318102, 0.332917, 0.343929, 0.415484
0.036969, 0.344268, 0.112235, 0.340656
0.413451, 0.874061, 0.350631, 0.053506
0.273847, 0.547122, 0.472943, 0.755259
0.641310, 0.494840, 0.782972, 0.403986
0.791296, 0.316099, 0.671461, 0.239454
0.500958, 0.601413, 0.940374, 0.864104
0.987935, 0.221394, 0.974370, 0.229710
0.729658, 0.355675, 0.833567, 0.753829
0.605622, 0.689069, 0.188293, 0.645434
0.804204, 0.255620, 0.197891, 0.945644
0.440251, 0.293602, 0.574162, 0.933184
0.018044, 0.259600, 0.091598, 0.490755
0.117828, 0.332831, 0.893883, 0.488710
0.749689, 0.023776, 0.596789, 0.239491
0.128093, 0.855914, 0.350447, 0.957825
0.159436, 0.639954, 0.706511, 0.338337
0.429954, 0.232120, 0.238538, 0.107139
0.689771, 0.986858, 0.122571, 0.051626
0.675499, 0.118979, 0.677401, 0.080979
0.008870, 0.077816, 0.861530, 0.739943
0.217147, 0.589476, 0.330259, 0.671123
0.562292, 0.436355, 0.812351, 0.179828
0.370524, 0.402724, 0.574283, 0.976265
0.089176, 0.784564, 0.167187, 0.910849
0.632378, 0.376939, 0.207086, 0.494750
0.264867, 0.624606, 0.760134, 0.574059
0.212118, 0.069204, 0.115617, 0.175687
0.778645, 0.678999, 0.939458, 0.469455
0.133288, 0.173714, 0.615923, 0.820073
0.974089, 0.513555, 0.321598, 0.099731
0.181370, 0.282099, 0.237859, 0.697428
0.667638, 0.989869, 0.734496, 0.670728
0.930915, 0.890007, 0.355591, 0.419248
0.297058, 0.656637, 0.106429, 0.755286
0.092954, 0.277519, 0.254905, 0.185799
0.723033, 0.012823, 0.522173, 0.164535
0.337946, 0.859051, 0.078262, 0.344103
0.336128, 0.308749, 0.138405, 0.168467
0.418314, 0.602605, 0.983940, 0.085672
0.886236, 0.968754, 0.852399, 0.274671
0.403121, 0.261516, 0.307806, 0.301120
0.931136, 0.600427, 0.368647, 0.857658
0.655402, 0.341757, 0.904994, 0.231476
0.424304, 0.269154, 0.679327, 0.452720
0.869699, 0.035692, 0.883197, 0.898016
0.962005, 0.412847, 0.726759, 0.636801
0.706198, 0.069351, 0.587153, 0.283032
0.916972, 0.556060, 0.701964, 0.904661
0.634910, 0.935842, 0.703701, 0.097840
0.396152, 0.126189, 0.854039, 0.833947
0.151870, 0.484353, 0.528753, 0.753840
0.796484, 0.501109, 0.135286, 0.746201
0.398823, 0.013297, 0.474946, 0.419494
0.441700, 0.649256, 0.039325, 0.940249
0.769939, 0.369659, 0.860492, 0.289370
0.437857, 0.068498, 0.251358, 0.570356
0.980148, 0.349912, 0.970179, 0.794288
0.600052, 0.068013, 0.098238, 0.079558
0.135751, 0.574981, 0.700605, 0.061931
0.871110, 0.749216, 0.067457, 0.755212
0.846526, 0.569379, 0.551292, 0.565789
0.212803, 0.572809, 0.196595, 0.169726
0.592352, 0.668444, 0.537401, 0.092687
0.795106, 0.354426, 0.838408, 0.115676
0.167406, 0.589469, 0.207401, 0.790925
0.069944, 0.546584, 0.432258, 0.958521
0.864139, 0.584398, 0.979304, 0.167185
0.873564, 0.986355, 0.673184, 0.197858
0.391631, 0.143304, 0.504055, 0.648623
0.405982, 0.335162, 0.065307, 0.616021
0.456779, 0.077110, 0.987770, 0.447737
0.113789, 0.459129, 0.581554, 0.179504
0.916891, 0.188887, 0.628829, 0.722137
0.960665, 0.892673, 0.161359, 0.967923
0.876492, 0.195646, 0.221433, 0.623035
0.344667, 0.809972, 0.195909, 0.647738
